date, pm25, pm10, o3, no2, so2, co
2021/3/5, 76, 11, 32, 10, 3, 4
2021/3/6, 41, 16, 33, 21, 5, 7
2021/3/7, 70, 32, 29, 19, 4, 7
2021/3/8, 87, 20, 30, 16, 3, 5
2021/3/9, 57, 20, 31, 16, 3, 5
2021/3/10, 65, 28, 29, 14, 4, 5
2021/3/11, 76, 20, 29, 17, 3, 7
2021/3/12, 47, 10, 32, 8, 3, 5
2021/3/13, 29, 9, 26, 9, 3, 6
2021/3/14, 28, 5, 29, 6, 3, 5
2021/3/15, 38, 12, 27, 8, 3, 5
2021/3/16, 49, 12, 22, 13, 3, 6
2021/3/17, 47, 14, 25, 13, 3, 5
2021/3/18, 55, 11, 24, 16, 3, 6
2021/3/19, 49, 18, 30, 14, 3, 6
2021/3/20, 69, 8, 31, 6, 3, 4
